550,0.9781519732,0.9937174079,0.9625700683,0.9315707409,1.012444535,0.9402695853,1.004860537,0.9989717061,0.968625376,0.952202913
555,0.985685635,0.9959200001,0.9772555693,0.9356648666,1.019957954,0.9508401951,1.006478564,1.011688163,0.97145571,0.9742216552
560,0.9791457686,0.9846902679,0.978545238,0.9263087909,1.015143748,0.9469388538,0.9948423731,1.009478697,0.9611068091,0.9811136746
565,0.9687731389,0.9685111588,0.9765437069,0.9130793141,1.005407593,0.9398721081,0.978567384,1.004105455,0.9463607092,0.9862742934
570,0.9472137829,0.9412450403,0.9638068324,0.8889258044,0.9844617849,0.9214471293,0.9512223235,0.9872217586,0.9208338773,0.9802847928
575,0.9118165833,0.900119053,0.9375463954,0.8503706569,0.9495698961,0.8881610827,0.9099568467,0.9562760284,0.8822562765,0.960157768
580,0.8612141571,0.8440923399,0.8931579721,0.8031714606,0.8988203758,0.8433868105,0.8557447903,0.9080133129,0.8294919965,0.9211471991
585,0.8183305613,0.7973803745,0.8532383262,0.7625763221,0.853763068,0.8047257809,0.8096364505,0.8660568243,0.7855268603,0.8853520069
590,0.7673195846,0.7430110072,0.8078694923,0.7117424889,0.8028941733,0.7553841104,0.7548850007,0.8170683598,0.7345349027,0.8430572468
595,0.7074063974,0.6804894082,0.7510981604,0.6548170877,0.7417617783,0.6982702199,0.6926722993,0.7575348649,0.6753321134,0.7883876599
600,0.6428837245,0.6153372321,0.6862771361,0.5941729103,0.6752056112,0.635390879,0.6277726234,0.6909592852,0.6129598801,0.7226451557
605,0.5776022895,0.5493816287,0.6214890768,0.5326376281,0.6086472475,0.5718490194,0.5615045554,0.624267602,0.5500462742,0.657442039
610,0.5102525302,0.4825118409,0.5526720661,0.4697188154,0.5398798252,0.5058421554,0.4942660234,0.5541594749,0.4857734249,0.5865879928
615,0.4442369973,0.4176035025,0.4844275504,0.4082986255,0.4720177686,0.4410218338,0.4288053853,0.4849055651,0.4227927842,0.5159285357
620,0.3812843891,0.3566986904,0.4176369633,0.3504352059,0.4063872222,0.3791007558,0.3673871812,0.4176496896,0.3628585225,0.4457750689
625,0.3234392853,0.3010669667,0.3566068939,0.2959595146,0.3467034719,0.3213308248,0.3103242239,0.3560359315,0.3081161919,0.3814315183
630,0.266079715,0.2461574574,0.2963403463,0.2423264293,0.2877565589,0.2642379699,0.2539057341,0.2949737405,0.2536411025,0.3180194503
635,0.2150489341,0.1978568365,0.2410811352,0.1955045202,0.2334803841,0.2138776394,0.2044692699,0.2396147133,0.204845622,0.2597114309
640,0.1723932899,0.157838995,0.1942764664,0.1567173427,0.1875161382,0.1718570354,0.1634811136,0.1928928146,0.163991955,0.2101291121
645,0.1368416049,0.1248979415,0.154817576,0.1239867727,0.1495116067,0.1363249637,0.1293598658,0.1535911669,0.1303325205,0.167623281
650,0.1053371572,0.09584201171,0.120097005,0.09483896185,0.1161502655,0.1046331811,0.09912131397,0.1188268848,0.1005288534,0.1301051242
655,0.07918853627,0.07181287433,0.09084253508,0.07106880139,0.08771584934,0.07863113855,0.07425656539,0.08970962706,0.07556724745,0.09864633674
660,0.05874789744,0.05316612777,0.06758742787,0.05265360115,0.0652288267,0.05833989549,0.05499372976,0.06669635438,0.05606910144,0.07348099075
665,0.04309054487,0.03895707459,0.0496585302,0.03856864339,0.04798589384,0.04276309941,0.0402954927,0.04897875641,0.04116693252,0.05397434923
670,0.03128197349,0.02825784551,0.03612187309,0.02794417978,0.03494469376,0.03101078245,0.02921622053,0.03560291764,0.02991475243,0.03925033594
675,0.02243084716,0.02024913877,0.02596011224,0.01998706834,0.02513727873,0.02220404003,0.02091900965,0.02556501005,0.02147117848,0.02819994577
680,0.01587025771,0.01431913677,0.01840724419,0.01410865194,0.01783943904,0.01568854815,0.01478067504,0.01811136769,0.01520478249,0.01998959609
685,0.01107100984,0.009983518907,0.01288038373,0.009800339052,0.01249412283,0.01091714854,0.01028673538,0.01265797991,0.01062001883,0.01398248127
690,0.007599410728,0.006851843221,0.008848025852,0.006736128921,0.008589161531,0.007498216011,0.007064332774,0.008691306068,0.007291149777,0.009603417547
695,0.005288032684,0.004767978632,0.006142751779,0.00469536265,0.005959074602,0.005224042899,0.004920896263,0.006040712575,0.00506989365,0.006669327636
700,0.003681036166,0.003318609914,0.004278540587,0.003267052219,0.004151686439,0.003635500285,0.003424534744,0.004206420422,0.003529955286,0.004644947275
705,0.002553677296,0.002301841909,0.002971621423,0.002261711497,0.002884082791,0.002519099389,0.002373167319,0.00292026695,0.002450004483,0.003225725764
710,0.001750753359,0.001577821871,0.002040842368,0.001548295624,0.001982020382,0.001725404558,0.001625490785,0.002003995052,0.001680710765,0.00221483956
715,0.001199510323,0.001081123079,0.001396878186,0.001062680727,0.001356470299,0.001183364863,0.00111474027,0.001372183659,0.001151028847,0.001516136917
720,0.0008290885683,0.0007473078152,0.0009644777854,0.0007349927535,0.0009361981163,0.0008183247729,0.0007708544647,0.0009479144114,0.0007952729751,0.001046991726
725,0.0005737887644,0.0005172186062,0.0006672199986,0.0005092079564,0.000647661736,0.0005666745527,0.0005337770671,0.0006558464317,0.0005502663328,0.0007243320113
730,0.0003999846645,0.0003605854535,0.0004645552319,0.0003553485775,0.0004507605667,0.0003953083355,0.000372349003,0.0004568851951,0.0003834079166,0.0005044064793
735,0.0002792197537,0.0002517058972,0.0003244204895,0.0002478661083,0.0003147985057,0.0002758355934,0.0002598282,0.0003190189799,0.000267680657,0.0003522420526
740,0.0001947724202,0.0001756016754,0.000226092586,0.0001732824075,0.0002193896969,0.0001926524794,0.0001814480428,0.0002223981164,0.0001866396649,0.0002455042172
745,0.0001375572337,0.0001240307788,0.0001594379871,0.000122460885,0.0001546159562,0.0001361352592,0.0001282187605,0.0001569475701,0.0001317410408,0.0001731688585
750,9.70E-05,8.75E-05,0.0001124907505,8.64E-05,0.0001091015981,9.60E-05,9.05E-05,0.0001107145849,9.29E-05,0.0001221741017
755,6.88E-05,6.21E-05,7.97E-05,6.14E-05,7.73E-05,6.82E-05,6.42E-05,7.85E-05,6.59E-05,8.66E-05
760,4.91E-05,4.43E-05,5.68E-05,4.38E-05,5.50E-05,4.86E-05,4.58E-05,5.59E-05,4.70E-05,6.17E-05
765,3.50E-05,3.16E-05,4.05E-05,3.13E-05,3.93E-05,3.47E-05,3.27E-05,3.99E-05,3.35E-05,4.40E-05
770,2.52E-05,2.27E-05,2.91E-05,2.25E-05,2.82E-05,2.50E-05,2.35E-05,2.87E-05,2.41E-05,3.16E-05
775,1.81E-05,1.63E-05,2.09E-05,1.61E-05,2.02E-05,1.79E-05,1.69E-05,2.06E-05,1.73E-05,2.27E-05
780,1.31E-05,1.18E-05,1.51E-05,1.18E-05,1.46E-05,1.30E-05,1.23E-05,1.49E-05,1.25E-05,1.64E-05
