406,-25.9,30.7,-23.6,34.7,81.2,-27.2,-18.8,1.5,-10.9,-13.1,-16.1,7.5,2.3,4.9,-1.4,-33.2,17.9,66.3,123.8,219.7
407,-0.1,50.0,-17.4,74.7,107.6,-8.9,9.9,22.3,3.3,7.3,-6.7,33.6,20.1,-11.4,34.6,-18.0,24.9,104.1,163.6,235.0
408,10.4,36.8,36.9,95.1,108.2,-21.3,3.6,14.9,5.4,20.2,-16.2,21.6,9.0,1.6,60.7,-12.4,30.5,120.1,175.0,235.7
409,19.3,20.0,96.3,113.4,106.0,-37.1,-6.4,4.5,6.2,32.3,-27.6,5.5,-5.1,17.7,85.6,-7.8,36.0,133.8,183.2,234.9
410,24.7,15.8,132.6,128.1,117.1,-46.0,-9.8,-0.8,11.2,37.7,-30.3,-1.2,-9.6,31.3,96.4,-2.4,41.1,143.7,190.1,243.8
411,22.5,38.2,119.6,135.1,156.8,-40.2,0.8,4.7,24.9,28.7,-14.2,12.3,6.4,39.5,76.7,4.8,45.4,145.6,194.0,273.5
412,20.3,60.6,106.5,142.1,196.5,-34.5,11.4,10.2,38.6,19.8,1.9,25.7,22.5,47.7,57.0,12.1,49.7,147.6,197.8,303.2
413,-9.3,48.0,88.6,150.4,207.3,-48.3,3.8,-7.1,17.5,-6.3,-15.4,-1.0,19.5,19.8,24.6,-7.7,40.6,141.3,206.0,314.0
414,-48.6,23.1,68.8,159.3,207.8,-69.0,-10.0,-32.4,-15.9,-38.3,-44.5,-41.9,9.8,-20.8,-12.3,-37.0,26.7,132.1,215.7,318.2
415,-74.5,9.9,63.9,174.0,219.9,-80.3,-16.8,-46.2,-36.9,-55.7,-65.5,-69.8,2.8,-48.2,-32.6,-57.6,27.1,133.7,237.2,335.6
416,-31.6,57.1,134.6,218.6,291.0,-43.2,12.6,-1.2,5.7,2.0,-45.5,-31.5,9.4,-7.4,32.2,-33.5,100.3,190.4,318.8,420.6
417,11.3,104.3,205.3,263.3,362.2,-6.1,42.1,43.8,48.3,59.6,-25.6,6.8,15.9,33.5,96.9,-9.4,173.6,247.0,400.3,505.5
418,16.4,132.1,244.0,309.9,420.4,9.4,39.1,45.8,57.7,74.4,-18.5,22.5,18.0,55.1,107.2,7.0,188.0,273.0,452.8,569.7
419,-4.6,146.6,260.7,358.0,469.7,10.0,13.6,18.2,44.4,59.6,-20.4,22.5,16.8,63.6,79.9,18.0,162.0,277.8,485.2,619.4
420,-25.3,160.9,277.9,406.4,521.1,10.1,-11.2,-8.9,30.8,44.7,-22.1,22.1,15.6,71.0,53.1,28.2,137.6,284.0,518.9,671.1
421,-32.9,164.5,317.6,472.6,656.7,-11.5,-6.6,-11.5,7.2,22.6,-18.2,2.9,7.5,30.4,45.7,2.1,175.4,349.3,600.6,798.5
422,-40.5,168.0,357.2,538.7,792.3,-33.0,-1.9,-14.1,-16.5,0.6,-14.3,-16.3,-0.6,-10.2,38.3,-23.9,213.2,414.6,682.2,925.9
423,-38.4,191.6,418.5,633.4,934.1,-44.8,2.7,-4.6,-17.3,2.7,-13.4,-14.6,2.9,-16.4,35.6,-34.2,251.5,498.9,786.8,1075.6
424,-24.9,238.5,505.0,761.3,1083.2,-45.0,7.5,19.1,8.6,33.2,-16.3,11.3,20.0,17.9,38.4,-26.0,290.3,605.5,918.3,1251.5
425,-11.3,285.3,591.6,889.3,1232.2,-45.2,12.3,42.9,34.5,63.7,-19.2,37.3,37.1,52.1,41.1,-17.8,329.1,712.0,1049.7,1427.4
426,-8.4,360.1,730.7,1103.4,1519.1,-27.1,5.3,28.1,38.8,59.9,-28.2,24.4,14.4,54.8,47.8,-11.5,401.2,851.5,1270.8,1710.5
427,-6.7,437.9,875.5,1326.8,1821.1,-7.0,-2.9,9.2,40.7,52.4,-37.8,7.2,-12.5,54.0,54.9,-5.5,476.9,994.5,1501.7,2005.2
428,-5.9,513.4,1036.8,1564.8,2143.7,1.1,-7.7,5.7,37.3,46.0,-36.1,1.1,-18.2,58.6,67.6,-4.5,549.8,1162.9,1755.1,2340.2
429,-6.9,584.5,1229.2,1830.4,2505.1,-13.4,-6.1,31.3,24.2,41.8,-13.0,15.9,16.2,73.2,90.6,-13.2,617.5,1379.1,2050.8,2751.4
430,-7.8,655.5,1421.7,2095.9,2866.5,-27.9,-4.6,56.9,11.0,37.7,10.1,30.6,50.6,87.9,113.7,-22.0,685.2,1595.3,2346.5,3162.5
431,6.3,796.2,1717.9,2519.5,3460.7,-17.4,-1.9,56.0,14.8,52.1,6.7,33.7,59.7,85.7,131.7,-23.5,838.2,1903.8,2790.6,3826.9
432,24.4,954.7,2040.6,2983.4,4114.5,-0.5,1.0,48.4,22.9,71.2,-3.5,33.8,62.4,79.3,148.4,-23.2,1013.0,2235.9,3272.7,4556.2
433,31.7,1128.5,2409.5,3512.4,4853.5,9.2,2.0,37.4,30.3,85.0,-17.2,27.8,61.8,80.8,160.7,-24.5,1206.8,2612.5,3820.7,5347.6
434,6.7,1348.5,2917.0,4236.5,5848.3,-2.7,-2.5,16.7,35.2,82.8,-41.0,3.6,51.4,106.4,159.7,-30.7,1457.5,3122.7,4566.6,6325.1
435,-18.3,1568.4,3424.4,4960.6,6843.1,-14.6,-7.1,-4.1,40.2,80.5,-64.8,-20.7,40.9,131.9,158.8,-36.9,1708.2,3632.8,5312.6,7302.7
436,-22.3,1876.9,3985.4,5793.8,7967.1,-9.3,-0.1,0.1,53.2,70.1,-55.7,10.5,64.2,155.1,183.1,-19.6,1981.4,4217.7,6198.5,8462.4
437,-17.7,2221.9,4568.5,6672.0,9144.3,3.2,11.8,14.6,69.5,56.4,-33.0,64.5,101.4,177.3,217.9,7.4,2264.0,4833.4,7142.1,9697.1
438,-14.3,2568.8,5185.5,7607.8,10401.6,11.5,22.4,26.4,80.7,48.4,-14.7,107.4,133.7,190.8,250.2,27.4,2569.4,5489.1,8135.5,11013.4
439,-17.2,2924.9,5967.1,8824.0,12049.2,-0.5,26.9,25.4,67.2,68.6,-18.2,96.2,142.5,162.1,270.3,12.9,2986.1,6339.7,9371.0,12727.1
440,-20.1,3281.0,6748.7,10040.2,13696.8,-12.6,31.5,24.4,53.8,88.7,-21.6,85.1,151.3,133.4,290.5,-1.5,3402.8,7190.3,10606.5,14440.7
441,-6.5,3751.0,7782.0,11542.8,15759.8,2.6,37.3,34.6,55.2,98.8,-17.3,77.0,157.2,161.3,324.7,-2.0,3923.0,8260.8,12213.7,16617.3
442,16.5,4285.8,8958.5,13208.5,18059.3,33.3,43.7,51.3,65.1,103.1,-8.6,70.7,161.4,221.4,366.8,5.5,4502.1,9456.5,14032.4,19057.5
443,37.9,4835.4,10165.7,14924.5,20428.2,60.4,50.6,67.3,76.9,108.5,4.8,67.7,168.5,279.6,409.1,14.5,5092.7,10684.0,15888.4,21555.3
444,47.0,5506.3,11625.4,17055.5,23367.3,57.1,62.0,77.7,104.8,122.9,57.4,92.3,199.5,323.0,452.4,36.3,5777.9,12172.9,18051.1,24525.8
445,56.1,6177.1,13085.0,19186.4,26306.5,53.8,73.3,88.1,132.8,137.3,110.0,116.9,230.5,366.3,495.8,58.2,6463.1,13661.7,20213.7,27496.3
446,58.8,6819.4,14379.2,21108.2,28856.0,51.7,72.5,88.7,143.6,137.7,113.3,129.2,246.3,398.7,532.7,54.2,7100.9,14996.5,22183.0,30170.0
447,56.9,7441.3,15555.6,22881.0,31128.2,50.5,63.0,82.4,142.2,128.2,81.6,132.7,251.1,423.4,564.9,32.0,7705.0,16221.5,24014.8,32632.6
448,55.1,8049.6,16708.5,24613.4,33353.4,48.9,56.1,76.1,140.9,121.1,51.6,135.9,256.5,448.1,598.7,12.0,8298.9,17421.2,25807.1,35047.0
449,53.6,8461.0,17519.7,25756.5,34895.8,41.6,86.8,69.7,141.0,150.8,48.8,135.1,270.3,473.6,655.0,26.2,8744.1,18252.4,27026.7,36760.9
450,52.2,8872.3,18330.9,26899.6,36438.1,34.4,117.4,63.2,141.0,180.5,45.9,134.3,284.1,499.1,711.2,40.4,9189.2,19083.6,28246.3,38474.8
451,58.2,9131.6,18842.3,27564.5,37351.1,46.2,123.2,68.5,156.8,187.9,56.5,143.1,297.0,512.4,727.7,56.4,9419.6,19591.4,28944.5,39446.4
452,70.5,9266.0,19107.4,27836.3,37747.1,73.6,108.6,83.5,185.4,177.0,78.2,159.7,309.3,515.6,711.6,73.9,9473.6,19833.6,29214.5,39808.2
453,81.7,9376.9,19327.9,28045.7,38061.9,99.1,94.3,98.2,211.8,165.9,98.6,175.3,320.7,517.0,694.6,89.6,9507.2,20029.6,29421.8,40084.4
454,65.3,8896.9,18423.8,26681.0,36330.0,75.6,89.4,107.4,180.7,152.8,83.4,163.2,313.7,472.7,656.0,60.3,9029.0,19064.4,28051.1,38203.4
455,48.8,8416.9,17519.6,25316.3,34598.2,52.0,84.5,116.5,149.5,139.6,68.2,151.1,306.8,428.5,617.4,31.0,8550.9,18099.1,26680.4,36322.4
456,30.7,7914.9,16550.8,23915.9,32678.2,35.4,76.2,109.1,134.9,141.3,46.5,130.0,277.1,385.0,576.5,14.2,8067.6,17073.2,25223.7,34328.7
457,11.2,7393.5,15525.2,22484.0,30592.7,24.8,64.9,87.2,134.6,156.2,19.2,101.0,227.4,342.2,533.6,8.4,7579.7,15993.8,23691.5,32235.9
458,-7.7,6871.8,14494.8,21043.7,28501.8,14.7,54.4,66.2,135.3,171.1,-6.1,73.8,179.1,301.1,491.2,3.8,7089.5,14911.3,22153.7,30135.1
459,-2.2,6338.4,13309.7,19334.2,26236.7,21.0,68.8,75.5,163.0,189.5,32.8,100.7,177.4,312.4,464.9,36.2,6521.8,13727.2,20440.5,27782.1
460,3.2,5805.0,12124.6,17624.7,23971.6,27.2,83.3,84.8,190.7,207.8,71.7,127.6,175.6,323.6,438.5,68.7,5954.2,12543.0,18727.3,25429.1
461,26.9,5335.8,11106.0,16133.8,21991.0,32.2,89.0,93.9,199.6,212.6,80.3,122.5,176.5,307.7,407.6,63.8,5475.7,11529.0,17201.7,23397.2
462,66.6,4922.7,10233.2,14834.1,20259.5,36.3,87.0,102.7,192.1,205.3,62.2,89.3,179.6,268.1,372.7,26.3,5075.2,10663.8,15840.3,21646.3
463,103.2,4512.8,9368.5,13548.3,18543.3,40.1,86.0,112.6,185.9,201.0,44.2,57.5,182.1,229.4,338.2,-9.4,4677.7,9805.7,14493.5,19909.0
464,63.4,4177.4,8693.5,12587.0,17187.9,36.0,108.7,147.3,213.4,264.2,28.7,59.2,167.9,213.4,311.8,-3.0,4352.5,9116.6,13489.9,18489.3
465,23.7,3841.9,8018.5,11625.7,15832.4,31.9,131.4,182.1,240.9,327.4,13.2,60.9,153.8,197.5,285.3,3.4,4027.3,8427.4,12486.4,17069.7
466,-6.4,3521.4,7407.2,10698.7,14564.6,25.5,139.9,207.3,278.0,390.7,1.3,54.5,132.9,188.9,267.2,1.5,3730.7,7806.3,11556.7,15791.2
467,-28.7,3213.0,6847.5,9799.5,13367.5,17.3,136.7,224.9,322.7,454.1,-7.8,41.5,106.5,186.4,255.7,-7.1,3457.2,7240.2,10686.9,14626.8
468,-47.4,2912.1,6291.6,8915.7,12189.9,10.7,135.1,244.4,369.1,518.7,-15.1,29.7,82.2,184.0,244.7,-14.0,3187.9,6681.4,9835.6,13480.6
469,-18.6,2708.8,5786.8,8236.3,11269.8,26.6,153.9,288.9,437.1,600.8,1.2,34.1,86.2,182.0,239.6,0.9,2975.5,6218.1,9231.4,12576.1
470,10.1,2505.5,5282.1,7556.9,10349.7,42.5,172.8,333.4,505.0,682.9,17.5,38.5,90.3,180.0,234.5,15.9,2763.0,5754.8,8627.2,11671.5
471,14.8,2292.2,4794.1,6910.2,9460.7,32.5,203.8,375.8,583.5,785.1,13.6,39.0,91.8,171.6,223.0,16.6,2562.1,5358.3,8022.9,10854.2
472,2.8,2072.0,4317.7,6286.2,8593.2,4.5,243.3,416.8,669.4,901.4,-4.2,36.8,91.7,158.9,207.3,7.5,2369.3,5007.8,7418.7,10097.2
473,-6.5,1859.9,3854.6,5671.8,7742.9,-19.9,279.2,461.8,755.9,1021.8,-22.1,35.5,90.4,149.0,196.3,-0.4,2182.1,4659.2,6833.4,9355.2
474,4.1,1708.3,3491.8,5130.3,7020.8,-18.2,288.0,537.9,846.8,1173.8,-40.4,41.5,80.4,161.0,220.4,-0.0,2037.6,4323.9,6389.8,8725.7
475,14.7,1556.7,3129.0,4588.7,6298.7,-16.5,296.8,613.9,937.7,1325.8,-58.7,47.5,70.5,173.0,244.5,0.4,1893.2,3988.7,5946.2,8096.2
476,18.4,1408.7,2824.3,4142.1,5667.2,-14.6,324.1,674.9,1025.3,1437.2,-43.7,54.8,85.7,180.9,243.8,8.5,1764.4,3716.0,5543.2,7570.0
477,18.3,1262.6,2551.1,3746.8,5084.7,-12.4,361.4,727.8,1111.2,1526.6,-10.7,62.9,114.6,186.5,229.6,20.7,1644.0,3477.0,5162.2,7099.6
478,14.4,1120.5,2292.2,3365.0,4535.3,-12.1,393.6,775.3,1190.4,1616.3,12.9,68.1,133.5,183.7,215.4,25.4,1527.6,3254.2,4811.9,6654.7
