735, 218.920, 72.4863
736, 219.473, 73.0064
737, 220.025, 73.5266
738, 220.574, 74.0467
739, 221.122, 74.5669
740, 221.667, 75.0870
741, 222.210, 73.9376
742, 222.751, 72.7881
743, 223.290, 71.6387
744, 223.826, 70.4893
745, 224.361, 69.3398
746, 224.893, 68.1904
747, 225.423, 67.0410
748, 225.951, 65.8916
749, 226.477, 64.7421
750, 227.000, 63.5927
751, 227.522, 61.8752
752, 228.041, 60.1578
753, 228.558, 58.4403
754, 229.073, 56.7229
755, 229.585, 55.0054
756, 230.096, 53.2880
757, 230.604, 51.5705
758, 231.110, 49.8531
759, 231.614, 48.1356
760, 232.115, 46.4182
761, 232.615, 48.4569
762, 233.112, 50.4956
763, 233.606, 52.5344
764, 234.099, 54.5731
765, 234.589, 56.6118
766, 235.078, 58.6505
767, 235.564, 60.6892
768, 236.047, 62.7280
769, 236.529, 64.7667
770, 237.008, 66.8054
771, 237.485, 66.4631
772, 237.959, 66.1209
773, 238.432, 65.7786
774, 238.902, 65.4364
775, 239.370, 65.0941
776, 239.836, 64.7518
777, 240.299, 64.4096
778, 240.760, 64.0673
779, 241.219, 63.7251
780, 241.675, 63.3828
781, 242.130, 63.4749
782, 242.582, 63.5670
783, 243.031, 63.6592
784, 243.479, 63.7513
785, 243.924, 63.8434
786, 244.367, 63.9355
787, 244.808, 64.0276
788, 245.246, 64.1198
789, 245.682, 64.2119
790, 246.116, 64.3040
791, 246.548, 63.8188
792, 246.977, 63.3336
793, 247.404, 62.8484
794, 247.829, 62.3632
795, 248.251, 61.8779
796, 248.671, 61.3927
797, 249.089, 60.9075
798, 249.505, 60.4223
799, 249.918, 59.9371
800, 250.329, 59.4519
801, 250.738, 58.7026
802, 251.144, 57.9533
803, 251.548, 57.2040
804, 251.950, 56.4547
805, 252.350, 55.7054
806, 252.747, 54.9562
807, 253.142, 54.2069
808, 253.535, 53.4576
809, 253.925, 52.7083
810, 254.314, 51.9590
811, 254.700, 52.5072
812, 255.083, 53.0553
813, 255.465, 53.6035
814, 255.844, 54.1516
815, 256.221, 54.6998
816, 256.595, 55.2480
817, 256.968, 55.7961
818, 257.338, 56.3443
819, 257.706, 56.8924
820, 258.071, 57.4406
821, 258.434, 57.7278
822, 258.795, 58.0150
823, 259.154, 58.3022
824, 259.511, 58.5894
825, 259.865, 58.8765
826, 260.217, 59.1637
827, 260.567, 59.4509
828, 260.914, 59.7381
829, 261.259, 60.0253
830, 261.602, 60.3125
